year,week,county,place,mean_change
2022,8,Yavapai County,retail and recreation,1.1428571428571428
2022,8,Yavapai County,transit stations,50.42857142857143
2022,8,Yavapai County,workplaces,-22.142857142857142
2022,8,Yuma County,grocery and pharmacy,0.42857142857142855
2022,8,Yuma County,parks,-9.428571428571429
2022,8,Yuma County,residential,2.7142857142857144
2022,8,Yuma County,retail and recreation,-4
2022,8,Yuma County,transit stations,-10.714285714285714
2022,8,Yuma County,workplaces,-19.714285714285715
2022,9,Apache County,grocery and pharmacy,14.142857142857142
2022,9,Apache County,parks,16.714285714285715
2022,9,Apache County,residential,2.142857142857143
2022,9,Apache County,retail and recreation,27.166666666666668
2022,9,Apache County,transit stations,-2.142857142857143
2022,9,Apache County,workplaces,-15.857142857142858
2022,9,Cochise County,grocery and pharmacy,-2.857142857142857
2022,9,Cochise County,parks,-8.571428571428571
2022,9,Cochise County,residential,1.8571428571428572
2022,9,Cochise County,retail and recreation,-3.2857142857142856
2022,9,Cochise County,transit stations,-13.285714285714286
2022,9,Cochise County,workplaces,-6.571428571428571
2022,9,Coconino County,grocery and pharmacy,4.428571428571429
2022,9,Coconino County,parks,25.142857142857142
2022,9,Coconino County,residential,3
2022,9,Coconino County,retail and recreation,3.142857142857143
2022,9,Coconino County,transit stations,-11.285714285714286
2022,9,Coconino County,workplaces,-7.285714285714286
2022,9,Gila County,grocery and pharmacy,12.857142857142858
2022,9,Gila County,parks,9.142857142857142
2022,9,Gila County,residential,1.4285714285714286
2022,9,Gila County,retail and recreation,7.428571428571429
2022,9,Gila County,workplaces,-11.857142857142858
2022,9,Graham County,grocery and pharmacy,0.8333333333333334
2022,9,Graham County,residential,0.4
2022,9,Graham County,retail and recreation,11.714285714285714
2022,9,Graham County,workplaces,-11.428571428571429
2022,9,Greenlee County,workplaces,-6.4
2022,9,La Paz County,grocery and pharmacy,2.5
2022,9,La Paz County,parks,-29.571428571428573
2022,9,La Paz County,residential,2.4
2022,9,La Paz County,retail and recreation,-6.857142857142857
2022,9,La Paz County,transit stations,25.142857142857142
2022,9,La Paz County,workplaces,-5.857142857142857
2022,9,Maricopa County,grocery and pharmacy,-7.571428571428571
2022,9,Maricopa County,parks,-13.714285714285714
2022,9,Maricopa County,residential,4.857142857142857
2022,9,Maricopa County,retail and recreation,-10.285714285714286
2022,9,Maricopa County,transit stations,-17.571428571428573
2022,9,Maricopa County,workplaces,-22
2022,9,Mohave County,grocery and pharmacy,11
2022,9,Mohave County,parks,-5.714285714285714
2022,9,Mohave County,residential,1.2857142857142858
2022,9,Mohave County,retail and recreation,12.714285714285714
2022,9,Mohave County,transit stations,22.428571428571427
2022,9,Mohave County,workplaces,0.8571428571428571
2022,9,Navajo County,grocery and pharmacy,-0.14285714285714285
2022,9,Navajo County,parks,31.857142857142858
2022,9,Navajo County,residential,1.1428571428571428
2022,9,Navajo County,retail and recreation,16.571428571428573
2022,9,Navajo County,transit stations,46.714285714285715
2022,9,Navajo County,workplaces,-2.4285714285714284
2022,9,Pima County,grocery and pharmacy,-7.571428571428571
2022,9,Pima County,parks,-35
2022,9,Pima County,residential,4
2022,9,Pima County,retail and recreation,-6
2022,9,Pima County,transit stations,-14.857142857142858
2022,9,Pima County,workplaces,-15.571428571428571
2022,9,Pinal County,grocery and pharmacy,7.571428571428571
2022,9,Pinal County,parks,-20.857142857142858
2022,9,Pinal County,residential,3.4285714285714284
2022,9,Pinal County,retail and recreation,7.857142857142857
2022,9,Pinal County,transit stations,31.857142857142858
2022,9,Pinal County,workplaces,-13.428571428571429
2022,9,Santa Cruz County,grocery and pharmacy,-10.8
2022,9,Santa Cruz County,parks,9.142857142857142
2022,9,Santa Cruz County,residential,0.8571428571428571
2022,9,Santa Cruz County,retail and recreation,-10.857142857142858
2022,9,Santa Cruz County,transit stations,12.857142857142858
2022,9,Santa Cruz County,workplaces,-6.285714285714286
2022,9,Yavapai County,grocery and pharmacy,3.142857142857143
2022,9,Yavapai County,parks,13.571428571428571
2022,9,Yavapai County,residential,1.4285714285714286
2022,9,Yavapai County,retail and recreation,3.7142857142857144
2022,9,Yavapai County,transit stations,53.857142857142854
2022,9,Yavapai County,workplaces,-14.714285714285714
2022,9,Yuma County,grocery and pharmacy,1.8571428571428572
2022,9,Yuma County,parks,-8.428571428571429
2022,9,Yuma County,residential,1.7142857142857142
2022,9,Yuma County,retail and recreation,-3.2857142857142856
2022,9,Yuma County,transit stations,-8
2022,9,Yuma County,workplaces,-15
2022,10,Apache County,grocery and pharmacy,14.571428571428571
2022,10,Apache County,parks,28.571428571428573
2022,10,Apache County,residential,7
2022,10,Apache County,retail and recreation,17
2022,10,Apache County,transit stations,-6.428571428571429
2022,10,Apache County,workplaces,-15.428571428571429
2022,10,Cochise County,grocery and pharmacy,-3.7142857142857144
2022,10,Cochise County,parks,-0.8571428571428571
2022,10,Cochise County,residential,2.7142857142857144
2022,10,Cochise County,retail and recreation,-4.571428571428571
2022,10,Cochise County,transit stations,-14.142857142857142
2022,10,Cochise County,workplaces,-8
2022,10,Coconino County,grocery and pharmacy,1.8571428571428572
2022,10,Coconino County,parks,34.285714285714285
2022,10,Coconino County,residential,4.714285714285714
2022,10,Coconino County,retail and recreation,2.7142857142857144
2022,10,Coconino County,transit stations,-14.714285714285714
2022,10,Coconino County,workplaces,-7.857142857142857
2022,10,Gila County,grocery and pharmacy,10.142857142857142
2022,10,Gila County,parks,18.857142857142858
2022,10,Gila County,residential,2.5714285714285716
2022,10,Gila County,retail and recreation,6.142857142857143
2022,10,Gila County,workplaces,-11.714285714285714
2022,10,Graham County,grocery and pharmacy,3.1666666666666665
2022,10,Graham County,residential,2.2
2022,10,Graham County,retail and recreation,6.428571428571429
2022,10,Graham County,workplaces,-13
2022,10,Greenlee County,workplaces,-1
2022,10,La Paz County,grocery and pharmacy,3.75
2022,10,La Paz County,parks,-33.142857142857146
2022,10,La Paz County,residential,4.4
2022,10,La Paz County,retail and recreation,-9.571428571428571
2022,10,La Paz County,transit stations,33.714285714285715
2022,10,La Paz County,workplaces,-8.428571428571429
2022,10,Maricopa County,grocery and pharmacy,-9.571428571428571
2022,10,Maricopa County,parks,-19.142857142857142
2022,10,Maricopa County,residential,5.285714285714286
2022,10,Maricopa County,retail and recreation,-12.285714285714286
2022,10,Maricopa County,transit stations,-20.571428571428573
2022,10,Maricopa County,workplaces,-25.857142857142858
2022,10,Mohave County,grocery and pharmacy,10
2022,10,Mohave County,parks,-9.714285714285714
2022,10,Mohave County,residential,2.142857142857143
2022,10,Mohave County,retail and recreation,9.857142857142858
2022,10,Mohave County,transit stations,28.142857142857142
2022,10,Mohave County,workplaces,-2.7142857142857144
2022,10,Navajo County,grocery and pharmacy,-1.8571428571428572
2022,10,Navajo County,parks,29.714285714285715
2022,10,Navajo County,residential,3
2022,10,Navajo County,retail and recreation,15
2022,10,Navajo County,transit stations,50
2022,10,Navajo County,workplaces,-2.857142857142857
2022,10,Pima County,grocery and pharmacy,-7.571428571428571
2022,10,Pima County,parks,-37.285714285714285
2022,10,Pima County,residential,4.428571428571429
2022,10,Pima County,retail and recreation,-7.571428571428571
2022,10,Pima County,transit stations,-17.857142857142858
2022,10,Pima County,workplaces,-16.857142857142858
2022,10,Pinal County,grocery and pharmacy,8
2022,10,Pinal County,parks,-13.428571428571429
2022,10,Pinal County,residential,4
2022,10,Pinal County,retail and recreation,5.857142857142857
2022,10,Pinal County,transit stations,33.714285714285715
2022,10,Pinal County,workplaces,-16.571428571428573
2022,10,Santa Cruz County,grocery and pharmacy,-15.8
2022,10,Santa Cruz County,parks,4.857142857142857
2022,10,Santa Cruz County,residential,2.857142857142857
2022,10,Santa Cruz County,retail and recreation,-15
2022,10,Santa Cruz County,transit stations,11
2022,10,Santa Cruz County,workplaces,-15.428571428571429
2022,10,Yavapai County,grocery and pharmacy,2.142857142857143
2022,10,Yavapai County,parks,7.142857142857143
2022,10,Yavapai County,residential,2.5714285714285716
2022,10,Yavapai County,retail and recreation,2.4285714285714284
2022,10,Yavapai County,transit stations,48.57142857142857
2022,10,Yavapai County,workplaces,-14.571428571428571
2022,10,Yuma County,grocery and pharmacy,2.857142857142857
2022,10,Yuma County,parks,-14.428571428571429
2022,10,Yuma County,residential,2.2857142857142856
2022,10,Yuma County,retail and recreation,-4.142857142857143
2022,10,Yuma County,transit stations,-7.571428571428571
2022,10,Yuma County,workplaces,-14.428571428571429
2022,11,Apache County,grocery and pharmacy,15.571428571428571
2022,11,Apache County,parks,97.75
2022,11,Apache County,residential,8
2022,11,Apache County,retail and recreation,18.5
2022,11,Apache County,transit stations,-0.7142857142857143
2022,11,Apache County,workplaces,-26.714285714285715
2022,11,Cochise County,grocery and pharmacy,-4.142857142857143
2022,11,Cochise County,parks,13.285714285714286
2022,11,Cochise County,residential,3.142857142857143
2022,11,Cochise County,retail and recreation,-4.714285714285714
2022,11,Cochise County,transit stations,-9.857142857142858
2022,11,Cochise County,workplaces,-16.428571428571427
2022,11,Coconino County,grocery and pharmacy,7.857142857142857
2022,11,Coconino County,parks,88.42857142857143
2022,11,Coconino County,residential,3
2022,11,Coconino County,retail and recreation,10.857142857142858
2022,11,Coconino County,transit stations,-3.2857142857142856
2022,11,Coconino County,workplaces,-21.857142857142858
2022,11,Gila County,grocery and pharmacy,15.714285714285714
2022,11,Gila County,parks,57.714285714285715
2022,11,Gila County,residential,2.5714285714285716
2022,11,Gila County,retail and recreation,12.285714285714286
2022,11,Gila County,workplaces,-15.571428571428571
2022,11,Graham County,grocery and pharmacy,-3.5
2022,11,Graham County,residential,4.2
2022,11,Graham County,retail and recreation,2.2857142857142856
2022,11,Graham County,workplaces,-25.571428571428573
2022,11,Greenlee County,workplaces,-17.2
2022,11,La Paz County,grocery and pharmacy,6.75
2022,11,La Paz County,parks,-30.142857142857142
2022,11,La Paz County,residential,4
2022,11,La Paz County,retail and recreation,-9
2022,11,La Paz County,transit stations,44.285714285714285
2022,11,La Paz County,workplaces,-5.571428571428571
2022,11,Maricopa County,grocery and pharmacy,-10.142857142857142
2022,11,Maricopa County,parks,-14.285714285714286
2022,11,Maricopa County,residential,4.714285714285714
2022,11,Maricopa County,retail and recreation,-12.142857142857142
2022,11,Maricopa County,transit stations,-21
2022,11,Maricopa County,workplaces,-26.428571428571427
2022,11,Mohave County,grocery and pharmacy,9.285714285714286
2022,11,Mohave County,parks,9.142857142857142
2022,11,Mohave County,residential,1.5714285714285714
2022,11,Mohave County,retail and recreation,9.714285714285714
2022,11,Mohave County,transit stations,39.142857142857146
2022,11,Mohave County,workplaces,-3
2022,11,Navajo County,grocery and pharmacy,1.5714285714285714
2022,11,Navajo County,parks,51.857142857142854
2022,11,Navajo County,residential,2.7142857142857144
2022,11,Navajo County,retail and recreation,17.571428571428573
2022,11,Navajo County,transit stations,54.857142857142854
2022,11,Navajo County,workplaces,-15
2022,11,Pima County,grocery and pharmacy,-9
2022,11,Pima County,parks,-36.285714285714285
2022,11,Pima County,residential,4.857142857142857
2022,11,Pima County,retail and recreation,-8.428571428571429
2022,11,Pima County,transit stations,-18.714285714285715
2022,11,Pima County,workplaces,-23.714285714285715
2022,11,Pinal County,grocery and pharmacy,6
2022,11,Pinal County,parks,-16.142857142857142
2022,11,Pinal County,residential,4
2022,11,Pinal County,retail and recreation,5.142857142857143
2022,11,Pinal County,transit stations,32.57142857142857
2022,11,Pinal County,workplaces,-21.142857142857142
2022,11,Santa Cruz County,grocery and pharmacy,-16.2
2022,11,Santa Cruz County,parks,23.571428571428573
2022,11,Santa Cruz County,residential,1.2857142857142858
2022,11,Santa Cruz County,retail and recreation,-13
2022,11,Santa Cruz County,transit stations,8.571428571428571
2022,11,Santa Cruz County,workplaces,-5.571428571428571
2022,11,Yavapai County,grocery and pharmacy,2.7142857142857144
2022,11,Yavapai County,parks,35
2022,11,Yavapai County,residential,1.8571428571428572
2022,11,Yavapai County,retail and recreation,5.285714285714286
2022,11,Yavapai County,transit stations,64.28571428571429
2022,11,Yavapai County,workplaces,-22.428571428571427
2022,11,Yuma County,grocery and pharmacy,2
2022,11,Yuma County,parks,-1.4285714285714286
2022,11,Yuma County,residential,1.4285714285714286
2022,11,Yuma County,retail and recreation,-5.285714285714286
2022,11,Yuma County,transit stations,-5.142857142857143
2022,11,Yuma County,workplaces,-13.714285714285714
2022,12,Apache County,grocery and pharmacy,13.285714285714286
2022,12,Apache County,parks,97
2022,12,Apache County,residential,6.142857142857143
2022,12,Apache County,retail and recreation,21.428571428571427
2022,12,Apache County,transit stations,-2
2022,12,Apache County,workplaces,-13.285714285714286
2022,12,Cochise County,grocery and pharmacy,-4.428571428571429
2022,12,Cochise County,parks,2
2022,12,Cochise County,residential,2.2857142857142856
2022,12,Cochise County,retail and recreation,-5.714285714285714
2022,12,Cochise County,transit stations,-12
2022,12,Cochise County,workplaces,-6.714285714285714
2022,12,Coconino County,grocery and pharmacy,9.142857142857142
2022,12,Coconino County,parks,79.42857142857143
2022,12,Coconino County,residential,1.4285714285714286
2022,12,Coconino County,retail and recreation,13.428571428571429
2022,12,Coconino County,transit stations,-4.428571428571429
2022,12,Coconino County,workplaces,-6
2022,12,Gila County,grocery and pharmacy,11
2022,12,Gila County,parks,40
2022,12,Gila County,residential,2.142857142857143
2022,12,Gila County,retail and recreation,8
2022,12,Gila County,workplaces,-13.714285714285714
2022,12,Graham County,grocery and pharmacy,-14.5
2022,12,Graham County,residential,1.8
2022,12,Graham County,retail and recreation,4.285714285714286
2022,12,Graham County,workplaces,-13.428571428571429
2022,12,Greenlee County,workplaces,-13.8
2022,12,La Paz County,grocery and pharmacy,0.5
2022,12,La Paz County,parks,-34.142857142857146
2022,12,La Paz County,residential,3.8
2022,12,La Paz County,retail and recreation,-12.857142857142858
2022,12,La Paz County,transit stations,38.42857142857143
2022,12,La Paz County,workplaces,-2.5714285714285716
2022,12,Maricopa County,grocery and pharmacy,-10
2022,12,Maricopa County,parks,-16.285714285714285
2022,12,Maricopa County,residential,4.285714285714286
2022,12,Maricopa County,retail and recreation,-12.142857142857142
2022,12,Maricopa County,transit stations,-21.142857142857142
2022,12,Maricopa County,workplaces,-22.714285714285715
2022,12,Mohave County,grocery and pharmacy,7.857142857142857
2022,12,Mohave County,parks,9.571428571428571
2022,12,Mohave County,residential,1.2857142857142858
2022,12,Mohave County,retail and recreation,10.142857142857142
2022,12,Mohave County,transit stations,32.285714285714285
2022,12,Mohave County,workplaces,1.7142857142857142
2022,12,Navajo County,grocery and pharmacy,0.42857142857142855
2022,12,Navajo County,parks,48.714285714285715
2022,12,Navajo County,residential,1.7142857142857142
2022,12,Navajo County,retail and recreation,17.428571428571427
2022,12,Navajo County,transit stations,53.857142857142854
2022,12,Navajo County,workplaces,-2.2857142857142856
2022,12,Pima County,grocery and pharmacy,-9.285714285714286
2022,12,Pima County,parks,-36.57142857142857
2022,12,Pima County,residential,4
2022,12,Pima County,retail and recreation,-9.285714285714286
2022,12,Pima County,transit stations,-18.714285714285715
2022,12,Pima County,workplaces,-15.857142857142858
2022,12,Pinal County,grocery and pharmacy,5.428571428571429
2022,12,Pinal County,parks,-19.285714285714285
2022,12,Pinal County,residential,3.7142857142857144
2022,12,Pinal County,retail and recreation,5
2022,12,Pinal County,transit stations,24.571428571428573
2022,12,Pinal County,workplaces,-16.714285714285715
2022,12,Santa Cruz County,grocery and pharmacy,-15.6
2022,12,Santa Cruz County,parks,15.714285714285714
2022,12,Santa Cruz County,residential,1.4285714285714286
2022,12,Santa Cruz County,retail and recreation,-11.571428571428571
2022,12,Santa Cruz County,transit stations,12.714285714285714
2022,12,Santa Cruz County,workplaces,-5.571428571428571
2022,12,Yavapai County,grocery and pharmacy,3
2022,12,Yavapai County,parks,32.142857142857146
2022,12,Yavapai County,residential,1.1428571428571428
2022,12,Yavapai County,retail and recreation,4.428571428571429
2022,12,Yavapai County,transit stations,62.42857142857143
2022,12,Yavapai County,workplaces,-14.571428571428571
2022,12,Yuma County,grocery and pharmacy,-1.4285714285714286
2022,12,Yuma County,parks,-10.714285714285714
2022,12,Yuma County,residential,2
2022,12,Yuma County,retail and recreation,-6.857142857142857
2022,12,Yuma County,transit stations,-6.571428571428571
2022,12,Yuma County,workplaces,-14.571428571428571
2022,13,Apache County,grocery and pharmacy,15.571428571428571
2022,13,Apache County,parks,96.4
2022,13,Apache County,residential,5.285714285714286
2022,13,Apache County,retail and recreation,26.5
2022,13,Apache County,transit stations,-0.42857142857142855
2022,13,Apache County,workplaces,-11.857142857142858
2022,13,Cochise County,grocery and pharmacy,-4.285714285714286
2022,13,Cochise County,parks,-1.8571428571428572
2022,13,Cochise County,residential,2.4285714285714284
2022,13,Cochise County,retail and recreation,-5.714285714285714
2022,13,Cochise County,transit stations,-15.714285714285714
2022,13,Cochise County,workplaces,-5.857142857142857
2022,13,Coconino County,grocery and pharmacy,6.571428571428571
2022,13,Coconino County,parks,70.14285714285714
2022,13,Coconino County,residential,2.2857142857142856
2022,13,Coconino County,retail and recreation,11.142857142857142
2022,13,Coconino County,transit stations,-3.857142857142857
2022,13,Coconino County,workplaces,-5.428571428571429
2022,13,Gila County,grocery and pharmacy,9.428571428571429
2022,13,Gila County,parks,31.714285714285715
2022,13,Gila County,residential,2.142857142857143
2022,13,Gila County,retail and recreation,5.714285714285714
2022,13,Gila County,workplaces,-11.285714285714286
2022,13,Graham County,grocery and pharmacy,-15.333333333333334
2022,13,Graham County,residential,2.2
2022,13,Graham County,retail and recreation,2
2022,13,Graham County,workplaces,-11.714285714285714
2022,13,Greenlee County,workplaces,-2.4
2022,13,La Paz County,grocery and pharmacy,-8.5
2022,13,La Paz County,parks,-44.57142857142857
2022,13,La Paz County,residential,2.2
2022,13,La Paz County,retail and recreation,-19.857142857142858
2022,13,La Paz County,transit stations,31
2022,13,La Paz County,workplaces,-1.5714285714285714
2022,13,Maricopa County,grocery and pharmacy,-10.142857142857142
2022,13,Maricopa County,parks,-20
2022,13,Maricopa County,residential,4.428571428571429
2022,13,Maricopa County,retail and recreation,-12.571428571428571
2022,13,Maricopa County,transit stations,-22.857142857142858
2022,13,Maricopa County,workplaces,-21.714285714285715
2022,13,Mohave County,grocery and pharmacy,7.857142857142857
2022,13,Mohave County,parks,5.571428571428571
2022,13,Mohave County,residential,0.8571428571428571
2022,13,Mohave County,retail and recreation,8.428571428571429
2022,13,Mohave County,transit stations,27.571428571428573
2022,13,Mohave County,workplaces,2.857142857142857
2022,13,Navajo County,grocery and pharmacy,-0.7142857142857143
2022,13,Navajo County,parks,55.714285714285715
2022,13,Navajo County,residential,1.7142857142857142
2022,13,Navajo County,retail and recreation,16
2022,13,Navajo County,transit stations,48.57142857142857
2022,13,Navajo County,workplaces,-1.5714285714285714
2022,13,Pima County,grocery and pharmacy,-9.142857142857142
2022,13,Pima County,parks,-38.285714285714285
2022,13,Pima County,residential,4.142857142857143
2022,13,Pima County,retail and recreation,-10
2022,13,Pima County,transit stations,-19.857142857142858
2022,13,Pima County,workplaces,-15.142857142857142
2022,13,Pinal County,grocery and pharmacy,5
2022,13,Pinal County,parks,-21.857142857142858
2022,13,Pinal County,residential,3.142857142857143
2022,13,Pinal County,retail and recreation,2
2022,13,Pinal County,transit stations,24.428571428571427
2022,13,Pinal County,workplaces,-11.571428571428571
2022,13,Santa Cruz County,grocery and pharmacy,-17.4
2022,13,Santa Cruz County,parks,21.714285714285715
2022,13,Santa Cruz County,residential,1.8571428571428572
2022,13,Santa Cruz County,retail and recreation,-15.571428571428571
2022,13,Santa Cruz County,transit stations,5.714285714285714
2022,13,Santa Cruz County,workplaces,-6
2022,13,Yavapai County,grocery and pharmacy,1.8571428571428572
2022,13,Yavapai County,parks,23.714285714285715
2022,13,Yavapai County,residential,1.1428571428571428
2022,13,Yavapai County,retail and recreation,3.4285714285714284
2022,13,Yavapai County,transit stations,54.714285714285715
2022,13,Yavapai County,workplaces,-14
2022,13,Yuma County,grocery and pharmacy,-7.714285714285714
2022,13,Yuma County,parks,-21.714285714285715
2022,13,Yuma County,residential,2.142857142857143
2022,13,Yuma County,retail and recreation,-11
2022,13,Yuma County,transit stations,-15.571428571428571
2022,13,Yuma County,workplaces,-23.285714285714285
2022,14,Apache County,grocery and pharmacy,15.857142857142858
2022,14,Apache County,parks,97.25
2022,14,Apache County,residential,3.7142857142857144
2022,14,Apache County,retail and recreation,26.5
2022,14,Apache County,transit stations,-5.285714285714286
2022,14,Apache County,workplaces,-11.857142857142858
2022,14,Cochise County,grocery and pharmacy,-3
2022,14,Cochise County,parks,5.285714285714286
2022,14,Cochise County,residential,1.5714285714285714
2022,14,Cochise County,retail and recreation,-3.5714285714285716
2022,14,Cochise County,transit stations,-16
2022,14,Cochise County,workplaces,-5.285714285714286
2022,14,Coconino County,grocery and pharmacy,11.571428571428571
2022,14,Coconino County,parks,86.85714285714286
2022,14,Coconino County,residential,1.1428571428571428
2022,14,Coconino County,retail and recreation,13.857142857142858
2022,14,Coconino County,transit stations,-1.7142857142857142
2022,14,Coconino County,workplaces,-4.714285714285714
2022,14,Gila County,grocery and pharmacy,14.714285714285714
2022,14,Gila County,parks,54.42857142857143
2022,14,Gila County,residential,0.8571428571428571
2022,14,Gila County,retail and recreation,10.714285714285714
2022,14,Gila County,workplaces,-9.714285714285714
2022,14,Graham County,grocery and pharmacy,-13.833333333333334
2022,14,Graham County,residential,1.4
2022,14,Graham County,retail and recreation,9.571428571428571
2022,14,Graham County,workplaces,-12
2022,14,Greenlee County,workplaces,-1
2022,14,La Paz County,grocery and pharmacy,-14.25
2022,14,La Paz County,parks,-50
2022,14,La Paz County,residential,0.4
2022,14,La Paz County,retail and recreation,-26.428571428571427
2022,14,La Paz County,transit stations,25
2022,14,La Paz County,workplaces,-5.142857142857143
2022,14,Maricopa County,grocery and pharmacy,-8.571428571428571
2022,14,Maricopa County,parks,-20.428571428571427
2022,14,Maricopa County,residential,3.857142857142857
2022,14,Maricopa County,retail and recreation,-12.142857142857142
2022,14,Maricopa County,transit stations,-23
2022,14,Maricopa County,workplaces,-21.714285714285715
2022,14,Mohave County,grocery and pharmacy,10.142857142857142
2022,14,Mohave County,parks,8.142857142857142
2022,14,Mohave County,residential,0.14285714285714285
2022,14,Mohave County,retail and recreation,9.428571428571429
2022,14,Mohave County,transit stations,30
2022,14,Mohave County,workplaces,2.5714285714285716
2022,14,Navajo County,grocery and pharmacy,4
2022,14,Navajo County,parks,71.28571428571429
2022,14,Navajo County,residential,0.42857142857142855
2022,14,Navajo County,retail and recreation,21.285714285714285
2022,14,Navajo County,transit stations,49.142857142857146
2022,14,Navajo County,workplaces,-2.2857142857142856
2022,14,Pima County,grocery and pharmacy,-7.142857142857143
2022,14,Pima County,parks,-35.57142857142857
2022,14,Pima County,residential,3.142857142857143
2022,14,Pima County,retail and recreation,-8.857142857142858
2022,14,Pima County,transit stations,-19.857142857142858
2022,14,Pima County,workplaces,-14.571428571428571
2022,14,Pinal County,grocery and pharmacy,5.857142857142857
2022,14,Pinal County,parks,-13.714285714285714
2022,14,Pinal County,residential,2.142857142857143
2022,14,Pinal County,retail and recreation,3.2857142857142856
2022,14,Pinal County,transit stations,22.428571428571427
2022,14,Pinal County,workplaces,-11.714285714285714
2022,14,Santa Cruz County,grocery and pharmacy,-13.8
2022,14,Santa Cruz County,parks,25.571428571428573
2022,14,Santa Cruz County,residential,0
2022,14,Santa Cruz County,retail and recreation,-12.428571428571429
2022,14,Santa Cruz County,transit stations,12.714285714285714
2022,14,Santa Cruz County,workplaces,-3.857142857142857
2022,14,Yavapai County,grocery and pharmacy,7.857142857142857
2022,14,Yavapai County,parks,44.285714285714285
2022,14,Yavapai County,residential,0.14285714285714285
2022,14,Yavapai County,retail and recreation,7.142857142857143
2022,14,Yavapai County,transit stations,63.42857142857143
2022,14,Yavapai County,workplaces,-14
2022,14,Yuma County,grocery and pharmacy,-7.428571428571429
2022,14,Yuma County,parks,-15.428571428571429
2022,14,Yuma County,residential,0.7142857142857143
2022,14,Yuma County,retail and recreation,-11.428571428571429
2022,14,Yuma County,transit stations,-15.714285714285714
2022,14,Yuma County,workplaces,-16
2022,15,Apache County,grocery and pharmacy,17.142857142857142
2022,15,Apache County,parks,103.33333333333333
2022,15,Apache County,residential,5.571428571428571
2022,15,Apache County,retail and recreation,24
2022,15,Apache County,transit stations,-9.571428571428571
2022,15,Apache County,workplaces,-12.714285714285714
2022,15,Cochise County,grocery and pharmacy,-1.4285714285714286
2022,15,Cochise County,parks,1
2022,15,Cochise County,residential,1.8571428571428572
2022,15,Cochise County,retail and recreation,-3.4285714285714284
2022,15,Cochise County,transit stations,-16.428571428571427
2022,15,Cochise County,workplaces,-10
2022,15,Coconino County,grocery and pharmacy,15.142857142857142
2022,15,Coconino County,parks,89
2022,15,Coconino County,residential,1.7142857142857142
2022,15,Coconino County,retail and recreation,16.714285714285715
2022,15,Coconino County,transit stations,-1.1428571428571428
2022,15,Coconino County,workplaces,-5.857142857142857
2022,15,Gila County,grocery and pharmacy,17.857142857142858
2022,15,Gila County,parks,54.42857142857143
2022,15,Gila County,residential,1.4285714285714286
2022,15,Gila County,retail and recreation,12
2022,15,Gila County,workplaces,-11.285714285714286
2022,15,Graham County,grocery and pharmacy,-21.833333333333332
2022,15,Graham County,residential,2.2
2022,15,Graham County,retail and recreation,8.285714285714286
2022,15,Graham County,workplaces,-13.857142857142858
2022,15,Greenlee County,workplaces,-5.4
2022,15,La Paz County,grocery and pharmacy,-14.25
2022,15,La Paz County,parks,-55.142857142857146
2022,15,La Paz County,residential,0.8
2022,15,La Paz County,retail and recreation,-28.142857142857142
2022,15,La Paz County,transit stations,25.714285714285715
2022,15,La Paz County,workplaces,-9.857142857142858
2022,15,Maricopa County,grocery and pharmacy,-7.285714285714286
2022,15,Maricopa County,parks,-20.571428571428573
2022,15,Maricopa County,residential,3.857142857142857
2022,15,Maricopa County,retail and recreation,-11.714285714285714
2022,15,Maricopa County,transit stations,-23.428571428571427
2022,15,Maricopa County,workplaces,-23.142857142857142
2022,15,Mohave County,grocery and pharmacy,12.142857142857142
2022,15,Mohave County,parks,9
2022,15,Mohave County,residential,0.2857142857142857
2022,15,Mohave County,retail and recreation,11
2022,15,Mohave County,transit stations,35.857142857142854
2022,15,Mohave County,workplaces,2.857142857142857
2022,15,Navajo County,grocery and pharmacy,5.714285714285714
2022,15,Navajo County,parks,60.857142857142854
2022,15,Navajo County,residential,0.8571428571428571
2022,15,Navajo County,retail and recreation,21
2022,15,Navajo County,transit stations,53.285714285714285
2022,15,Navajo County,workplaces,-2.7142857142857144
2022,15,Pima County,grocery and pharmacy,-6.428571428571429
2022,15,Pima County,parks,-38.42857142857143
2022,15,Pima County,residential,3.5714285714285716
2022,15,Pima County,retail and recreation,-8
2022,15,Pima County,transit stations,-19.428571428571427
2022,15,Pima County,workplaces,-16.285714285714285
2022,15,Pinal County,grocery and pharmacy,6.142857142857143
2022,15,Pinal County,parks,-14.285714285714286
2022,15,Pinal County,residential,2.4285714285714284
2022,15,Pinal County,retail and recreation,0.7142857142857143
2022,15,Pinal County,transit stations,23
2022,15,Pinal County,workplaces,-13.857142857142858
2022,15,Santa Cruz County,grocery and pharmacy,-9.2
2022,15,Santa Cruz County,parks,22.714285714285715
2022,15,Santa Cruz County,residential,1
2022,15,Santa Cruz County,retail and recreation,-7.285714285714286
2022,15,Santa Cruz County,transit stations,24.857142857142858
2022,15,Santa Cruz County,workplaces,-9.428571428571429
2022,15,Yavapai County,grocery and pharmacy,10.428571428571429
2022,15,Yavapai County,parks,38.714285714285715
2022,15,Yavapai County,residential,0.42857142857142855
2022,15,Yavapai County,retail and recreation,7.714285714285714
2022,15,Yavapai County,transit stations,68.85714285714286
2022,15,Yavapai County,workplaces,-14.857142857142858
2022,15,Yuma County,grocery and pharmacy,-7.857142857142857
