year,name,sex,count
1971,Thomas,F,131
1971,Daniel,F,116
1971,Ali,F,108
1971,Paul,F,95
1971,Hayley,F,91
1971,Sean,F,77
1971,Edward,F,68
1971,Gary,F,54
1971,Karan,F,52
1971,Brandon,F,40
1971,Nicholas,F,22
1971,Alexander,F,20
1971,Justin,F,19
1971,Alan,F,15
1971,Alex,F,15
1971,Dane,F,10
1971,Orlando,F,9
1971,Tim,F,9
1971,Kendyl,F,7
1971,Aliyah,F,5
1971,Nick,F,5
1971,Thomas,M,23157
1971,Daniel,M,21784
1971,Paul,M,17473
1971,Edward,M,11064
1971,Sean,M,10515
1971,Gary,M,9190
1971,Brandon,M,3263
1971,Alan,M,3167
1971,Justin,M,3057
1971,Christian,M,2646
1971,Nicholas,M,2614
1971,Lee,M,2477
1971,Alexander,M,2365
1971,Alex,M,1368
1971,Tim,M,1050
1971,Orlando,M,677
1971,Spencer,M,622
1971,Nick,M,564
1971,Ethan,M,367
1971,Dane,M,206
1971,Nolan,M,199
1971,Ali,M,136
1971,Ed,M,103
1971,Tina,M,47
1971,Avram,M,18
1971,Sarah,M,16
1971,Tanner,M,14
1971,Sara,M,12
1971,Kristina,M,10
1971,Kristi,M,8
1971,Rhys,M,7
1972,Tina,F,11521
1972,Sarah,F,6113
1972,Sara,F,3181
1972,Kristi,F,3131
1972,Kristina,F,2924
1972,Lee,F,691
1972,Adriana,F,448
1972,Alyssa,F,345
1972,Christian,F,199
1972,Daniel,F,132
1972,Elsie,F,130
1972,Ali,F,100
1972,Thomas,F,96
1972,Edward,F,78
1972,Hayley,F,74
1972,Paul,F,71
1972,Sean,F,58
1972,Brandon,F,50
1972,Gary,F,49
1972,Karan,F,31
1972,Justin,F,26
1972,Alex,F,17
1972,Alexander,F,17
1972,Nicholas,F,16
1972,Alan,F,9
1972,Orlando,F,9
1972,Eri,F,5
1972,Nick,F,5
1972,Tim,F,5
1972,Daniel,M,22110
1972,Thomas,M,19572
1972,Paul,M,14565
1972,Sean,M,9455
1972,Edward,M,9295
1972,Gary,M,7766
1972,Justin,M,4975
1972,Brandon,M,4628
1972,Christian,M,2964
1972,Nicholas,M,2846
1972,Alan,M,2577
1972,Lee,M,2261
1972,Alexander,M,2115
1972,Alex,M,1184
1972,Tim,M,734
1972,Orlando,M,629
1972,Spencer,M,622
1972,Nick,M,553
1972,Ethan,M,515
1972,Dane,M,206
1972,Nolan,M,144
1972,Ali,M,119
1972,Ed,M,75
1972,Tina,M,37
1972,Sarah,M,20
1972,Tanner,M,19
1972,Kristi,M,10
1972,Kristina,M,10
1972,Sara,M,9
1972,Vishal,M,8
1972,Avram,M,7
1973,Tina,F,9309
1973,Sarah,F,7215
1973,Sara,F,3479
1973,Kristina,F,3038
1973,Kristi,F,2846
1973,Lee,F,658
1973,Adriana,F,491
1973,Alyssa,F,449
1973,Christian,F,222
1973,Daniel,F,142
1973,Elsie,F,134
1973,Ali,F,101
1973,Thomas,F,101
1973,Paul,F,77
1973,Hayley,F,70
1973,Brandon,F,65
1973,Edward,F,59
1973,Sean,F,57
1973,Gary,F,47
1973,Justin,F,39
1973,Alexander,F,31
1973,Karan,F,23
1973,Alex,F,22
1973,Nicholas,F,16
1973,Alan,F,14
1973,Aliyah,F,6
1973,Orlando,F,6
1973,Spencer,F,6
1973,Kendyl,F,5
1973,Daniel,M,23691
1973,Thomas,M,17932
1973,Paul,M,12904
1973,Sean,M,8557
1973,Edward,M,8364
1973,Gary,M,6850
1973,Justin,M,6078
1973,Brandon,M,5070
1973,Nicholas,M,3152
1973,Christian,M,2699
1973,Alan,M,2271
1973,Alexander,M,2260
1973,Lee,M,2112
1973,Alex,M,1246
1973,Orlando,M,625
1973,Spencer,M,592
1973,Nick,M,551
1973,Tim,M,523
1973,Ethan,M,519
1973,Dane,M,207
1973,Nolan,M,175
1973,Ali,M,113
1973,Ed,M,64
1973,Tina,M,36
1973,Sarah,M,33
1973,Tanner,M,25
1973,Sara,M,15
1973,Avram,M,11
1973,Rhys,M,11
1973,Vishal,M,9
1973,Kristi,M,8
1973,Karan,M,5
1973,Kristina,M,5
1974,Sarah,F,9790
1974,Tina,F,8667
1974,Sara,F,4651
1974,Kristina,F,2889
1974,Kristi,F,2884
1974,Lee,F,608
1974,Adriana,F,513
1974,Alyssa,F,467
1974,Christian,F,257
1974,Daniel,F,153
1974,Elsie,F,143
1974,Hayley,F,101
1974,Paul,F,98
1974,Ali,F,97
1974,Thomas,F,93
1974,Brandon,F,81
1974,Sean,F,60
1974,Edward,F,57
1974,Gary,F,46
1974,Alexander,F,40
1974,Justin,F,39
1974,Alex,F,25
1974,Karan,F,22
1974,Nicholas,F,21
1974,Alan,F,12
1974,Orlando,F,11
1974,Aliyah,F,9
1974,Spencer,F,7
1974,Nick,F,6
1974,Daniel,M,23839
1974,Thomas,M,17280
1974,Paul,M,12319
1974,Sean,M,8292
1974,Edward,M,7823
1974,Justin,M,7429
1974,Gary,M,6444
1974,Brandon,M,5860
1974,Nicholas,M,3218
1974,Christian,M,2488
1974,Alexander,M,2360
1974,Alan,M,2232
1974,Lee,M,2114
1974,Alex,M,1388
1974,Orlando,M,719
1974,Spencer,M,564
1974,Ethan,M,524
1974,Nick,M,504
1974,Tim,M,410
1974,Dane,M,174
1974,Nolan,M,167
1974,Ali,M,158
1974,Ed,M,58
1974,Tina,M,50
1974,Tanner,M,34
1974,Sarah,M,31
1974,Sara,M,19
1974,Vishal,M,17
1974,Avram,M,13
1974,Kristi,M,9
1974,Kristina,M,9
1974,Adriana,M,6
1974,Rhys,M,5
1975,Sarah,F,11171
1975,Tina,F,7066
1975,Sara,F,5132
1975,Kristina,F,2747
1975,Kristi,F,2646
1975,Adriana,F,610
1975,Lee,F,585
1975,Alyssa,F,559
1975,Christian,F,197
1975,Daniel,F,165
1975,Elsie,F,143
1975,Hayley,F,98
1975,Brandon,F,97
1975,Thomas,F,86
1975,Paul,F,78
1975,Ali,F,66
1975,Justin,F,66
1975,Sean,F,62
1975,Edward,F,57
1975,Gary,F,46
1975,Alexander,F,29
1975,Nicholas,F,24
1975,Karan,F,23
1975,Alan,F,15
1975,Alex,F,13
1975,Orlando,F,10
1975,Dane,F,8
1975,Spencer,F,6
1975,Tim,F,5
1975,Daniel,M,23826
1975,Thomas,M,16540
1975,Paul,M,12019
1975,Justin,M,8896
1975,Sean,M,7593
1975,Edward,M,7384
1975,Brandon,M,7089
1975,Gary,M,6118
1975,Nicholas,M,3319
1975,Christian,M,2464
1975,Alexander,M,2440
1975,Alan,M,2248
1975,Lee,M,1860
1975,Alex,M,1330
1975,Orlando,M,843
1975,Spencer,M,696
1975,Ethan,M,543
1975,Nick,M,448
1975,Tim,M,327
1975,Nolan,M,201
1975,Ali,M,162
1975,Dane,M,160
1975,Tanner,M,47
1975,Ed,M,46
1975,Sarah,M,46
1975,Tina,M,27
1975,Sara,M,12
1975,Rhys,M,10
1975,Kristi,M,7
1975,Avram,M,6
1975,Kristina,M,6
1975,Adriana,M,5
1975,Vishal,M,5
1976,Sarah,F,13993
1976,Sara,F,8021
1976,Tina,F,5747
1976,Kristina,F,2972
1976,Kristi,F,2520
1976,Alyssa,F,681
1976,Adriana,F,676
1976,Lee,F,532
1976,Daniel,F,172
1976,Christian,F,171
1976,Elsie,F,113
1976,Thomas,F,101
1976,Brandon,F,98
1976,Hayley,F,91
1976,Paul,F,77
1976,Ali,F,70
1976,Justin,F,67
1976,Sean,F,51
1976,Edward,F,50
1976,Gary,F,38
1976,Alexander,F,33
1976,Alex,F,24
1976,Nicholas,F,20
1976,Alan,F,19
1976,Karan,F,16
1976,Dane,F,11
1976,Aliyah,F,6
1976,Spencer,F,6
1976,Eri,F,5
1976,Nick,F,5
1976,Tim,F,5
1976,Daniel,M,24719
1976,Thomas,M,16128
1976,Paul,M,11784
1976,Justin,M,10153
1976,Brandon,M,7792
1976,Sean,M,7575
1976,Edward,M,7054
1976,Gary,M,5595
1976,Nicholas,M,3472
1976,Alexander,M,2445
1976,Christian,M,2268
1976,Alan,M,2186
1976,Lee,M,1875
1976,Alex,M,1361
1976,Spencer,M,770
1976,Orlando,M,651
1976,Ethan,M,567
1976,Nick,M,405
1976,Tim,M,291
1976,Nolan,M,203
1976,Ali,M,199
1976,Dane,M,157
1976,Tanner,M,73
1976,Sarah,M,46
1976,Ed,M,38
1976,Sara,M,30
1976,Tina,M,18
1976,Kristina,M,12
1976,Vishal,M,11
1976,Avram,M,10
1976,Kristi,M,9
1976,Rhys,M,6
1976,Adriana,M,5
1977,Sarah,F,18096
1977,Sara,F,8711
1977,Tina,F,4950
1977,Kristina,F,3539
1977,Kristi,F,2797
1977,Adriana,F,792
1977,Alyssa,F,759
1977,Lee,F,561
1977,Hayley,F,218
1977,Daniel,F,192
1977,Christian,F,159
1977,Thomas,F,123
1977,Elsie,F,108
1977,Brandon,F,96
1977,Paul,F,76
1977,Justin,F,67
1977,Ali,F,64
1977,Gary,F,51
1977,Sean,F,47
1977,Edward,F,46
1977,Nicholas,F,34
1977,Alexander,F,32
1977,Karan,F,24
1977,Alex,F,22
1977,Alan,F,14
1977,Orlando,F,12
1977,Aliyah,F,7
1977,Kendyl,F,5
1977,Daniel,M,26078
1977,Thomas,M,16592
1977,Justin,M,12020
1977,Paul,M,11806
1977,Brandon,M,8282
1977,Sean,M,7637
1977,Edward,M,6844
1977,Nicholas,M,6081
1977,Gary,M,5446
1977,Alexander,M,2707
1977,Christian,M,2296
1977,Alan,M,2134
1977,Lee,M,2014
1977,Alex,M,1614
1977,Spencer,M,732
1977,Orlando,M,687
1977,Ethan,M,675
1977,Nick,M,424
1977,Tim,M,254
1977,Nolan,M,218
1977,Ali,M,197
1977,Dane,M,167
1977,Tanner,M,121
1977,Sarah,M,64
1977,Sara,M,31
1977,Ed,M,29
1977,Kristina,M,19
1977,Tina,M,18
1977,Vishal,M,15
1977,Kristi,M,11
1977,Avram,M,9
1977,Rhys,M,8
1977,Adriana,M,5
1978,Sarah,F,19978
1978,Sara,F,8868
1978,Tina,F,5699
1978,Kristina,F,4229
1978,Kristi,F,2992
1978,Adriana,F,810
1978,Alyssa,F,801
1978,Lee,F,489
1978,Hayley,F,236
1978,Daniel,F,177
1978,Christian,F,173
1978,Thomas,F,131
1978,Justin,F,118
1978,Nicholas,F,108
1978,Brandon,F,100
1978,Elsie,F,97
1978,Paul,F,77
1978,Ali,F,65
1978,Edward,F,53
1978,Sean,F,46
1978,Gary,F,38
1978,Alexander,F,36
1978,Alex,F,17
1978,Spencer,F,14
1978,Alan,F,13
1978,Karan,F,12
1978,Orlando,F,11
1978,Dane,F,9
1978,Aliyah,F,6
1978,Nick,F,6
1978,Daniel,M,26450
1978,Thomas,M,16492
1978,Nicholas,M,16350
1978,Justin,M,14192
1978,Paul,M,11737
1978,Brandon,M,9241
1978,Sean,M,7071
1978,Edward,M,6484
1978,Gary,M,5113
1978,Alexander,M,2742
1978,Christian,M,2214
1978,Alan,M,2123
1978,Lee,M,1980
1978,Alex,M,1472
1978,Spencer,M,737
1978,Orlando,M,636
1978,Ethan,M,632
1978,Nick,M,400
1978,Dane,M,259
1978,Nolan,M,257
1978,Ali,M,255
1978,Tim,M,246
1978,Tanner,M,168
1978,Sarah,M,82
1978,Ed,M,31
1978,Sara,M,31
1978,Tina,M,24
1978,Vishal,M,21
1978,Kristina,M,11
1978,Avram,M,8
1978,Adriana,M,6
1978,Kristi,M,6
1978,Rhys,M,6
1979,Sarah,F,21016
1979,Sara,F,8654
1979,Tina,F,4677
1979,Kristina,F,4129
1979,Kristi,F,2800
1979,Alyssa,F,1174
1979,Adriana,F,933
1979,Lee,F,622
1979,Hayley,F,243
1979,Christian,F,218
1979,Daniel,F,202
1979,Nicholas,F,140
1979,Elsie,F,129
1979,Brandon,F,127
1979,Justin,F,127
1979,Thomas,F,122
1979,Ali,F,82
1979,Paul,F,74
1979,Edward,F,66
1979,Sean,F,54
1979,Gary,F,52
1979,Alexander,F,35
1979,Alex,F,19
1979,Karan,F,19
1979,Aliyah,F,13
1979,Spencer,F,12
1979,Alan,F,11
1979,Dane,F,11
1979,Tanner,F,11
1979,Eri,F,8
1979,Orlando,F,8
1979,Bergen,F,6
1979,Kendyl,F,5
1979,Daniel,M,28528
1979,Nicholas,M,21348
1979,Justin,M,17400
1979,Thomas,M,16473
1979,Paul,M,11644
1979,Brandon,M,11309
1979,Edward,M,6879
1979,Sean,M,6859
1979,Gary,M,5040
1979,Alexander,M,3061
1979,Alan,M,2323
1979,Christian,M,2265
1979,Lee,M,2080
1979,Alex,M,1656
1979,Spencer,M,851
1979,Ethan,M,709
1979,Orlando,M,695
1979,Nick,M,373
1979,Dane,M,337
1979,Ali,M,317
1979,Tanner,M,299
1979,Nolan,M,262
1979,Tim,M,148
1979,Sarah,M,84
1979,Ed,M,38
1979,Sara,M,31
1979,Vishal,M,27
1979,Rhys,M,23
1979,Tina,M,23
1979,Kristina,M,21
1979,Avram,M,15
1979,Kristi,M,9
1979,Adriana,M,8
1979,Alyssa,M,6
1980,Sarah,F,25759
1980,Sara,F,11150
1980,Tina,F,4261
1980,Kristina,F,4225
1980,Kristi,F,2526
1980,Alyssa,F,1179
1980,Adriana,F,1098
1980,Lee,F,651
1980,Christian,F,358
1980,Hayley,F,229
1980,Daniel,F,219
1980,Justin,F,161
1980,Nicholas,F,139
1980,Brandon,F,136
1980,Elsie,F,121
1980,Thomas,F,112
1980,Paul,F,71
1980,Ali,F,69
1980,Edward,F,61
1980,Alexander,F,52
1980,Sean,F,51
1980,Gary,F,41
1980,Alex,F,29
1980,Aliyah,F,23
1980,Alan,F,20
1980,Spencer,F,17
1980,Karan,F,13
1980,Orlando,F,13
1980,Eri,F,8
1980,Tanner,F,7
1980,Bergen,F,6
1980,Dane,F,5
1980,Daniel,M,29896
1980,Justin,M,26766
1980,Nicholas,M,21027
1980,Thomas,M,17568
1980,Brandon,M,14173
1980,Paul,M,11823
1980,Sean,M,7602
1980,Edward,M,6768
1980,Gary,M,5041
1980,Alexander,M,3283
1980,Alan,M,2675
1980,Christian,M,2318
1980,Lee,M,2209
1980,Alex,M,1680
1980,Orlando,M,745
1980,Spencer,M,721
1980,Ethan,M,705
1980,Nolan,M,329
1980,Dane,M,322
1980,Nick,M,318
1980,Tanner,M,310
1980,Ali,M,250
1980,Tim,M,166
1980,Sarah,M,84
1980,Sara,M,44
1980,Ed,M,40
1980,Vishal,M,39
1980,Rhys,M,27
1980,Tina,M,19
1980,Adriana,M,16
1980,Kristina,M,16
1980,Kristi,M,14
1980,Eri,M,10
1980,Avram,M,9
1980,Alyssa,M,5
1981,Sarah,F,28172
1981,Sara,F,11358
1981,Kristina,F,4060
1981,Tina,F,3821
1981,Kristi,F,2206
1981,Alyssa,F,1128
1981,Adriana,F,1045
1981,Lee,F,532
1981,Hayley,F,440
1981,Christian,F,416
1981,Brandon,F,220
1981,Daniel,F,213
1981,Justin,F,182
1981,Nicholas,F,124
1981,Elsie,F,112
1981,Thomas,F,109
1981,Paul,F,75
1981,Ali,F,65
1981,Sean,F,60
1981,Alexander,F,58
1981,Edward,F,46
1981,Gary,F,36
1981,Alex,F,32
1981,Aliyah,F,26
1981,Karan,F,13
1981,Spencer,F,11
1981,Alan,F,9
1981,Eri,F,9
1981,Dane,F,8
1981,Nick,F,6
1981,Kendyl,F,5
1981,Daniel,M,30993
1981,Justin,M,27314
1981,Brandon,M,20218
1981,Nicholas,M,19778
1981,Thomas,M,17171
1981,Paul,M,11779
1981,Sean,M,8896
1981,Edward,M,6660
1981,Gary,M,4947
1981,Alexander,M,4242
1981,Alan,M,2594
1981,Christian,M,2234
1981,Lee,M,2214
1981,Alex,M,1873
1981,Spencer,M,827
1981,Ethan,M,735
1981,Orlando,M,717
1981,Nolan,M,396
1981,Dane,M,334
1981,Nick,M,293
1981,Tanner,M,279
1981,Ali,M,237
1981,Tim,M,162
1981,Sarah,M,109
1981,Ed,M,37
1981,Vishal,M,36
1981,Sara,M,32
1981,Rhys,M,24
1981,Tina,M,17
1981,Kristina,M,14
1981,Avram,M,13
1981,Adriana,M,12
1981,Kristi,M,8
1981,Eri,M,7
1981,Karan,M,6
1982,Sarah,F,28488
1982,Sara,F,11344
1982,Kristina,F,4149
1982,Tina,F,3220
1982,Kristi,F,2144
1982,Adriana,F,1176
1982,Alyssa,F,1109
1982,Hayley,F,494
1982,Lee,F,485
1982,Christian,F,439
1982,Daniel,F,255
1982,Brandon,F,201
1982,Justin,F,201
1982,Nicholas,F,136
1982,Thomas,F,110
1982,Elsie,F,100
1982,Alexander,F,83
1982,Paul,F,71
1982,Ali,F,66
1982,Sean,F,63
1982,Edward,F,52
1982,Alex,F,46
1982,Gary,F,43
1982,Aliyah,F,21
1982,Spencer,F,18
1982,Alan,F,15
1982,Dane,F,13
1982,Kendyl,F,10
1982,Tanner,F,9
1982,Karan,F,8
1982,Eri,F,6
1982,Orlando,F,5
1982,Daniel,M,32663
1982,Justin,M,29112
1982,Brandon,M,20224
1982,Nicholas,M,19652
1982,Thomas,M,17591
1982,Paul,M,11311
1982,Sean,M,9369
1982,Edward,M,6291
1982,Gary,M,4639
1982,Alexander,M,4594
1982,Alan,M,2688
1982,Christian,M,2576
1982,Lee,M,2205
1982,Alex,M,1966
1982,Spencer,M,926
1982,Ethan,M,716
1982,Orlando,M,689
1982,Nolan,M,423
1982,Dane,M,398
1982,Tanner,M,363
1982,Nick,M,267
1982,Ali,M,265
1982,Tim,M,139
1982,Sarah,M,125
1982,Sara,M,47
1982,Vishal,M,39
1982,Ed,M,35
1982,Rhys,M,26
1982,Adriana,M,20
1982,Kristina,M,20
1982,Avram,M,15
1982,Tina,M,15
1982,Kristi,M,10
1983,Sarah,F,27232
1983,Sara,F,10086
1983,Kristina,F,4382
1983,Tina,F,2739
1983,Kristi,F,1870
1983,Alyssa,F,1202
1983,Adriana,F,1053
1983,Lee,F,373
1983,Christian,F,364
1983,Hayley,F,364
1983,Daniel,F,258
1983,Brandon,F,247
1983,Justin,F,217
1983,Thomas,F,147
1983,Nicholas,F,135
1983,Elsie,F,103
1983,Sean,F,92
1983,Paul,F,84
1983,Ali,F,81
1983,Alexander,F,78
1983,Gary,F,47
1983,Edward,F,33
1983,Aliyah,F,28
1983,Alex,F,27
1983,Spencer,F,20
1983,Alan,F,13
1983,Karan,F,11
1983,Ethan,F,8
1983,Bergen,F,7
1983,Eri,F,7
1983,Nolan,F,6
1983,Dane,F,5
1983,Kendyl,F,5
1983,Tanner,F,5
1983,Daniel,M,34755
1983,Justin,M,28305
1983,Brandon,M,23519
1983,Nicholas,M,19893
1983,Thomas,M,17570
1983,Paul,M,10837
1983,Sean,M,9623
1983,Edward,M,6002
1983,Alexander,M,4809
1983,Gary,M,4274
1983,Alan,M,2772
1983,Christian,M,2423
1983,Alex,M,2161
1983,Lee,M,1919
1983,Spencer,M,942
1983,Dane,M,832
1983,Ethan,M,732
1983,Orlando,M,688
1983,Nolan,M,449
1983,Tanner,M,401
1983,Nick,M,256
1983,Ali,M,238
1983,Sarah,M,118
1983,Tim,M,97
1983,Sara,M,42
1983,Vishal,M,37
1983,Ed,M,33
1983,Rhys,M,23
1983,Kristina,M,18
1983,Adriana,M,15
1983,Tina,M,14
1983,Avram,M,11
1983,Karan,M,8
1983,Eri,M,5
1984,Sarah,F,25884
1984,Sara,F,9315
1984,Kristina,F,4328
1984,Tina,F,2505
1984,Kristi,F,1766
1984,Alyssa,F,1538
1984,Adriana,F,967
1984,Christian,F,457
1984,Hayley,F,433
1984,Lee,F,361
1984,Daniel,F,269
1984,Brandon,F,235
1984,Justin,F,180
1984,Nicholas,F,146
1984,Ali,F,125
1984,Alexander,F,119
1984,Thomas,F,119
1984,Elsie,F,108
1984,Alex,F,85
1984,Paul,F,81
1984,Sean,F,72
1984,Edward,F,43
1984,Aliyah,F,31
1984,Gary,F,26
1984,Kendyl,F,23
1984,Alan,F,19
1984,Karan,F,15
1984,Dane,F,10
1984,Spencer,F,10
1984,Tanner,F,7
1984,Bergen,F,5
1984,Ethan,F,5
1984,Orlando,F,5
1984,Daniel,M,36537
1984,Justin,M,26774
1984,Brandon,M,25679
1984,Nicholas,M,21018
1984,Thomas,M,17603
1984,Paul,M,10459
1984,Sean,M,10020
1984,Alexander,M,6496
1984,Edward,M,5915
1984,Gary,M,3951
1984,Alex,M,3029
1984,Christian,M,2725
1984,Alan,M,2704
1984,Lee,M,2163
1984,Spencer,M,936
1984,Ethan,M,731
1984,Orlando,M,661
1984,Dane,M,635
1984,Nolan,M,520
1984,Tanner,M,407
1984,Nick,M,277
1984,Ali,M,263
1984,Sarah,M,122
1984,Tim,M,122
1984,Sara,M,45
1984,Ed,M,34
1984,Vishal,M,34
1984,Rhys,M,30
1984,Avram,M,20
1984,Kristina,M,16
1984,Karan,M,13
1984,Alyssa,M,11
1984,Adriana,M,10
1984,Tina,M,9
1984,Eri,M,6
1984,Kristi,M,5
1985,Sarah,F,24882
1985,Sara,F,10559
1985,Kristina,F,5566
1985,Tina,F,2600
1985,Alyssa,F,2258
1985,Kristi,F,1754
1985,Adriana,F,1121
1985,Hayley,F,663
1985,Christian,F,538
1985,Lee,F,310
1985,Daniel,F,295
1985,Brandon,F,273
1985,Justin,F,182
1985,Nicholas,F,162
1985,Ali,F,160
1985,Alexander,F,147
1985,Elsie,F,130
1985,Thomas,F,113
1985,Sean,F,98
1985,Alex,F,86
1985,Paul,F,74
1985,Edward,F,44
1985,Gary,F,35
1985,Kendyl,F,29
1985,Aliyah,F,27
1985,Alan,F,19
1985,Spencer,F,16
1985,Dane,F,13
1985,Orlando,F,13
1985,Karan,F,10
1985,Nolan,F,10
1985,Tanner,F,9
1985,Eri,F,7
1985,Daniel,M,38559
1985,Brandon,M,29310
1985,Justin,M,25541
1985,Nicholas,M,22405
1985,Thomas,M,17606
1985,Sean,M,11453
1985,Paul,M,10314
1985,Alexander,M,8295
1985,Edward,M,5873
1985,Alex,M,3907
1985,Gary,M,3812
1985,Christian,M,2915
1985,Alan,M,2682
1985,Lee,M,2010
1985,Spencer,M,1114
1985,Dane,M,1006
1985,Orlando,M,730
1985,Ethan,M,671
1985,Tanner,M,514
1985,Nolan,M,479
1985,Ali,M,283
1985,Nick,M,255
1985,Tim,M,102
1985,Sarah,M,101
1985,Sara,M,46
1985,Vishal,M,42
1985,Rhys,M,41
1985,Ed,M,28
1985,Kristina,M,18
1985,Adriana,M,17
1985,Tina,M,12
1985,Avram,M,7
1985,Karan,M,7
1985,Alyssa,M,6
1986,Sarah,F,28162
1986,Sara,F,11054
1986,Kristina,F,4839
1986,Alyssa,F,3225
1986,Tina,F,1961
1986,Kristi,F,1615
1986,Adriana,F,1248
1986,Hayley,F,868
1986,Christian,F,547
1986,Daniel,F,288
1986,Lee,F,286
1986,Ali,F,280
1986,Brandon,F,269
1986,Justin,F,244
1986,Alexander,F,207
1986,Alex,F,143
1986,Nicholas,F,135
1986,Thomas,F,128
1986,Elsie,F,116
1986,Sean,F,95
1986,Paul,F,68
1986,Edward,F,40
1986,Gary,F,33
1986,Aliyah,F,31
1986,Kendyl,F,30
1986,Spencer,F,28
1986,Alan,F,21
1986,Eri,F,14
1986,Tanner,F,12
1986,Dane,F,11
1986,Ethan,F,9
1986,Orlando,F,9
1986,Nolan,F,8
1986,Bergen,F,6
1986,Karan,F,5
1986,Daniel,M,36582
1986,Brandon,M,27259
1986,Justin,M,26635
1986,Nicholas,M,22800
1986,Thomas,M,17362
1986,Sean,M,11781
1986,Alexander,M,10614
1986,Paul,M,9717
1986,Edward,M,5776
1986,Alex,M,5111
1986,Gary,M,3719
1986,Christian,M,3212
1986,Alan,M,2647
1986,Lee,M,1933
1986,Spencer,M,1645
1986,Dane,M,1069
1986,Orlando,M,817
1986,Ethan,M,599
1986,Tanner,M,561
1986,Nolan,M,479
1986,Nick,M,295
1986,Ali,M,284
1986,Sarah,M,117
1986,Tim,M,74
1986,Vishal,M,58
1986,Sara,M,40
1986,Ed,M,33
1986,Rhys,M,29
1986,Karan,M,17
1986,Adriana,M,16
1986,Kristina,M,15
1986,Alyssa,M,10
1986,Eri,M,10
1986,Tina,M,10
1986,Avram,M,8
1986,Kristi,M,6
1987,Sarah,F,27894
1987,Sara,F,10088
1987,Alyssa,F,5135
1987,Kristina,F,5019
1987,Tina,F,1811
1987,Kristi,F,1421
1987,Adriana,F,1210
1987,Hayley,F,885
1987,Christian,F,583
1987,Daniel,F,264
1987,Ali,F,258
1987,Justin,F,253
1987,Lee,F,243
1987,Brandon,F,217
1987,Alexander,F,216
1987,Alex,F,210
1987,Nicholas,F,160
1987,Thomas,F,125
1987,Elsie,F,122
1987,Sean,F,88
1987,Paul,F,64
1987,Spencer,F,54
1987,Kendyl,F,42
1987,Edward,F,40
1987,Aliyah,F,32
1987,Gary,F,30
1987,Alan,F,25
1987,Dane,F,19
1987,Eri,F,12
1987,Orlando,F,12
1987,Karan,F,11
1987,Tanner,F,11
1987,Bergen,F,8
1987,Daniel,M,35869
1987,Justin,M,31495
1987,Brandon,M,24823
1987,Nicholas,M,23253
1987,Thomas,M,18133
1987,Alexander,M,11840
1987,Sean,M,11453
1987,Paul,M,9706
1987,Alex,M,6044
1987,Edward,M,5908
1987,Gary,M,3487
1987,Christian,M,3325
1987,Alan,M,2586
1987,Spencer,M,2250
1987,Lee,M,1810
1987,Orlando,M,877
1987,Dane,M,757
1987,Tanner,M,719
1987,Ethan,M,656
1987,Nolan,M,480
1987,Ali,M,308
1987,Nick,M,274
1987,Sarah,M,110
1987,Tim,M,83
1987,Vishal,M,55
1987,Sara,M,49
1987,Rhys,M,40
1987,Ed,M,28
1987,Karan,M,17
1987,Alyssa,M,16
1987,Adriana,M,15
1987,Avram,M,12
1987,Kristina,M,12
1987,Tina,M,9
1987,Eri,M,7
1988,Sarah,F,28370
1988,Sara,F,10015
1988,Alyssa,F,7134
1988,Kristina,F,4576
1988,Tina,F,1603
1988,Adriana,F,1449
1988,Kristi,F,1235
1988,Hayley,F,801
1988,Christian,F,611
1988,Alexander,F,331
1988,Daniel,F,281
1988,Alex,F,270
1988,Lee,F,269
1988,Justin,F,241
1988,Ali,F,226
1988,Brandon,F,166
1988,Nicholas,F,135
1988,Elsie,F,131
1988,Thomas,F,117
1988,Sean,F,103
1988,Paul,F,77
1988,Spencer,F,68
1988,Edward,F,40
1988,Aliyah,F,38
1988,Kendyl,F,37
1988,Gary,F,26
1988,Alan,F,16
1988,Dane,F,15
1988,Eri,F,13
1988,Tanner,F,12
1988,Bergen,F,10
1988,Karan,F,9
1988,Orlando,F,9
1988,Nolan,F,7
1988,Justin,M,35052
1988,Daniel,M,34715
1988,Nicholas,M,25298
1988,Brandon,M,23734
1988,Thomas,M,18810
1988,Alexander,M,13339
1988,Sean,M,11788
1988,Paul,M,9435
1988,Alex,M,6407
1988,Edward,M,5799
1988,Christian,M,3933
1988,Gary,M,3243
1988,Alan,M,2754
1988,Spencer,M,2694
1988,Lee,M,1783
1988,Tanner,M,907
1988,Ethan,M,894
1988,Orlando,M,874
1988,Dane,M,759
1988,Nolan,M,509
1988,Ali,M,332
1988,Nick,M,240
1988,Tim,M,92
1988,Sarah,M,88
1988,Vishal,M,57
1988,Sara,M,43
1988,Rhys,M,41
1988,Kristina,M,25
1988,Ed,M,23
1988,Alyssa,M,22
1988,Karan,M,21
1988,Adriana,M,20
1988,Avram,M,9
1988,Eri,M,9
1988,Tina,M,6
1989,Sarah,F,27793
1989,Sara,F,9706
1989,Alyssa,F,9043
1989,Kristina,F,4804
1989,Adriana,F,2259
1989,Tina,F,1323
1989,Kristi,F,1172
1989,Hayley,F,932
1989,Christian,F,763
1989,Ali,F,261
1989,Alex,F,241
1989,Alexander,F,237
1989,Lee,F,232
1989,Justin,F,198
